ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
200612;04030519;04;03;05;19;1;1117;613;504;7;9;6;10;6;0;6;18;22;4;9;22;26;46;48;86;173;124;98;102;94;82;26;21;13;30;17;9;0;3;0;0;7;31;59;22;72;725;129;69;3
200612;04030620;04;03;06;20;1;1735;885;850;15;6;3;12;6;3;12;27;22;7;15;31;58;111;67;114;245;212;167;155;118;126;29;30;24;38;48;18;10;3;3;0;15;27;86;31;169;1078;185;128;16
200612;04030621;04;03;06;21;1;819;442;377;0;0;0;0;9;3;9;12;7;16;4;36;24;45;36;76;119;111;64;58;54;45;21;18;9;6;18;7;6;6;0;0;0;9;51;36;69;518;84;40;12
200612;04030622;04;03;06;22;1;2320;1170;1150;3;9;12;16;6;20;10;45;27;57;24;66;65;134;103;154;290;223;250;169;198;159;80;54;31;34;26;20;16;3;6;10;3;43;183;66;199;1387;293;111;35
200612;04030623;04;03;06;23;1;1275;588;687;6;3;3;9;6;0;9;7;16;12;9;22;38;140;58;121;141;135;111;94;68;85;36;24;25;13;37;18;17;9;0;3;6;21;53;22;178;728;145;93;29
200612;04030724;04;03;07;24;1;1098;563;535;3;0;6;3;6;10;0;10;9;20;6;24;35;50;38;70;119;134;106;71;81;82;32;28;6;12;47;18;26;28;6;12;3;15;55;24;85;619;142;83;72
200612;04030725;04;03;07;25;1;2334;1201;1133;3;10;0;28;9;7;6;19;22;19;13;39;58;183;131;186;301;248;273;187;148;164;66;36;43;49;37;28;3;12;6;0;3;47;86;39;241;1474;266;157;21
200612;04030726;04;03;07;26;1;1246;619;627;0;3;3;6;0;7;12;15;9;24;0;31;53;64;35;61;133;163;146;138;87;91;30;12;6;25;36;22;21;6;4;3;0;12;67;31;117;763;133;89;34
200612;04030827;04;03;08;27;1;3111;1658;1453;13;6;9;16;3;10;28;37;36;46;16;72;77;165;118;191;336;381;335;269;269;220;142;51;68;67;58;46;6;11;6;3;13;34;173;72;242;1899;413;239;26
200612;04030828;04;03;08;28;1;2247;1193;1054;3;18;3;12;6;0;0;22;16;18;12;43;43;102;91;163;291;314;268;225;201;133;62;34;22;39;42;30;19;6;0;9;3;39;68;43;145;1553;229;133;34
200612;04030929;04;03;09;29;1;1330;709;621;6;0;3;0;3;0;12;13;9;25;12;18;34;55;54;66;148;131;159;157;115;84;43;31;30;25;51;9;22;6;6;3;6;6;71;18;89;830;158;115;37
200612;04030930;04;03;09;30;1;1315;741;574;0;0;3;15;6;6;6;6;18;9;6;25;27;48;29;68;136;132;187;132;118;105;70;21;24;25;32;28;21;3;0;9;0;24;51;25;75;802;196;109;33
200612;04030931;04;03;09;31;1;944;473;471;0;3;0;0;0;3;3;3;3;6;0;19;17;43;24;68;120;95;119;107;80;68;28;21;6;18;37;19;16;6;6;6;0;3;18;19;60;613;117;80;34
200612;04031032;04;03;10;32;1;2602;1257;1345;9;3;7;19;6;9;10;31;28;28;16;45;46;137;90;175;315;290;271;250;225;195;99;43;42;57;50;36;37;18;9;6;9;35;122;45;183;1616;337;185;70
200612;04041133;04;04;11;33;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
200612;04041134;04;04;11;34;2;860;391;469;3;0;4;3;0;3;3;9;13;7;6;21;21;86;53;36;69;101;91;70;69;63;33;7;16;13;18;12;21;6;3;0;3;7;41;21;107;489;103;59;30
200612;04041135;04;04;11;35;2;441;189;252;0;0;0;3;3;3;3;4;9;7;15;10;6;18;3;13;15;42;83;34;39;46;15;6;6;12;19;12;6;6;3;0;0;6;41;10;24;229;67;49;15
200612;04041136;04;04;11;36;2;416;209;207;0;0;0;6;3;6;3;11;0;3;0;9;10;18;15;15;51;40;26;62;39;39;12;6;9;9;6;9;6;3;0;0;0;9;23;9;28;248;57;33;9
200612;04041137;04;04;11;37;2;1030;505;525;12;3;0;15;9;3;6;9;23;16;9;15;21;56;54;76;119;109;111;75;74;50;27;15;31;21;25;18;16;6;3;3;12;27;66;15;77;618;92;95;28
200612;04041238;04;04;12;38;2;548;257;291;0;0;0;3;0;3;12;3;9;16;6;13;10;27;10;23;70;54;60;27;55;36;23;12;15;0;19;6;15;12;3;6;0;3;49;13;37;299;71;40;36
200612;04041239;04;04;12;39;2;45;22;23;0;0;0;0;0;3;0;0;0;0;4;0;0;7;0;3;3;6;6;3;4;3;3;0;0;0;0;0;0;0;0;0;0;0;7;0;7;25;6;0;0
200612;04041240;04;04;12;40;2;171;83;88;0;6;0;6;3;3;0;3;3;3;0;9;3;9;3;6;6;25;10;27;9;25;0;6;0;3;0;3;0;0;0;0;0;15;12;9;12;86;31;6;0
200612;04041241;04;04;12;41;2;527;230;297;0;3;0;3;0;3;6;6;7;3;0;9;20;15;3;32;71;74;70;44;64;46;15;3;3;15;3;6;0;3;0;0;0;6;25;9;35;358;64;27;3
200612;04041342;04;04;13;42;2;577;283;294;0;0;3;3;3;0;0;0;5;3;0;9;15;18;18;25;58;63;73;70;58;45;21;6;6;24;24;9;12;6;0;0;0;9;8;9;33;365;72;63;18
200612;04041343;04;04;13;43;2;418;214;204;0;3;6;3;0;3;0;4;3;0;3;3;3;21;9;36;58;51;37;39;39;36;3;9;3;9;13;15;3;6;0;0;0;12;13;3;24;269;48;40;9
200612;04041344;04;04;13;44;2;1432;751;681;3;6;9;19;7;3;18;25;15;21;11;27;21;56;49;50;171;158;164;141;106;127;55;29;37;20;34;27;10;9;4;0;3;41;93;27;77;839;211;118;23
200612;04051445;04;05;14;45;1;916;485;431;6;8;3;0;6;3;3;3;6;13;9;12;24;42;33;66;130;120;94;68;67;77;16;23;16;25;24;10;6;0;3;0;6;17;37;12;66;578;116;75;9
200612;04051446;04;05;14;46;1;1820;916;904;12;7;13;22;9;3;12;18;15;6;21;21;12;88;77;153;174;215;170;216;147;140;65;28;25;24;46;30;30;9;9;3;12;51;75;21;100;1152;233;125;51
200612;04051447;04;05;14;47;1;1020;497;523;4;3;4;3;3;0;13;6;13;6;6;27;21;65;26;61;130;109;123;80;97;71;40;24;24;7;21;18;9;3;3;0;4;13;44;27;86;626;135;70;15
200612;04051448;04;05;14;48;1;1790;906;884;3;6;0;6;0;6;6;26;9;16;3;34;45;90;77;108;185;252;188;163;134;130;43;39;40;44;43;25;30;24;15;0;3;12;66;34;135;1107;212;152;69
200612;04051549;04;05;15;49;1;723;387;336;0;13;6;15;4;6;9;10;24;12;0;33;21;42;31;50;100;78;74;42;53;35;25;12;3;3;15;0;7;0;0;0;0;38;61;33;63;428;72;21;7
200612;04051550;04;05;15;50;1;934;496;438;0;0;0;3;3;9;3;19;6;6;12;21;25;45;53;63;118;77;85;107;90;67;31;3;18;19;25;16;0;3;7;0;0;6;55;21;70;593;101;78;10
200612;04051551;04;05;15;51;1;657;317;340;0;3;0;0;0;3;6;10;6;6;12;3;22;46;31;22;96;60;63;73;57;52;30;16;3;17;4;7;3;6;0;0;0;3;43;3;68;402;98;31;9
200612;04051652;04;05;16;52;1;1599;836;763;0;0;0;9;3;0;3;27;18;7;12;27;24;68;57;105;164;181;220;135;160;115;71;24;24;46;52;25;16;6;0;0;0;12;67;27;92;1022;210;147;22
200612;04051653;04;05;16;53;1;1135;603;532;0;3;0;9;3;3;12;9;15;27;0;15;18;82;40;57;150;128;90;129;84;104;39;33;15;22;19;11;15;0;0;3;0;15;66;15;100;678;176;67;18
200612;04051654;04;05;16;54;1;462;238;224;3;3;0;0;3;0;3;3;9;12;3;6;12;18;21;33;45;58;37;34;46;55;21;3;6;16;0;3;0;6;3;0;3;6;30;6;30;274;79;25;9
200612;04051655;04;05;16;55;1;1196;604;592;6;3;6;6;9;0;3;22;21;21;12;25;37;47;77;68;151;141;100;111;91;89;24;9;22;28;28;19;17;3;0;0;6;24;79;25;84;739;122;97;20
200612;04051656;04;05;16;56;1;941;476;465;0;6;0;6;0;9;9;6;12;12;4;38;25;46;24;63;103;127;115;88;56;64;34;9;15;24;21;15;3;7;0;0;0;12;52;38;71;576;107;75;10
200612;04061757;04;06;17;57;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200612;05010101;05;01;01;01;2;994;510;484;4;11;12;26;9;15;15;12;30;24;13;20;23;57;51;91;124;108;92;50;61;60;12;15;9;13;6;18;10;3;0;0;4;58;109;20;80;577;87;46;13
200612;05010102;05;01;01;02;2;422;216;206;3;0;0;0;3;0;0;3;0;9;6;6;16;31;37;30;37;52;28;28;27;40;12;6;12;3;9;9;12;3;0;0;3;3;18;6;47;239;58;33;15
200612;05010103;05;01;01;03;2;377;151;226;3;0;3;0;6;0;6;0;6;3;3;3;22;24;10;24;42;33;40;36;30;24;15;15;7;12;7;0;0;0;3;0;3;9;18;3;46;215;54;26;3
200612;05010204;05;01;02;04;2;250;115;135;0;3;0;3;3;0;0;16;3;0;0;12;10;12;3;19;27;35;24;21;15;16;9;7;0;6;6;0;0;0;0;0;0;9;19;12;22;144;32;12;0
200612;05010205;05;01;02;05;2;138;64;74;0;0;0;0;3;0;0;7;6;0;3;12;9;6;3;0;9;15;9;18;13;16;3;3;0;3;0;0;0;0;0;0;0;3;16;12;15;67;22;3;0
200612;05010206;05;01;02;06;2;747;386;361;0;4;0;0;7;3;0;12;18;17;9;22;30;28;15;56;107;60;69;56;67;57;18;9;15;25;18;7;12;3;0;3;0;11;59;22;58;430;84;65;18
200612;05010207;05;01;02;07;2;1399;712;687;6;3;6;6;0;3;20;29;42;25;15;38;48;82;43;97;176;170;132;94;95;89;42;37;21;24;33;17;3;0;3;0;6;15;134;38;130;807;168;95;6
200612;05010208;05;01;02;08;2;807;445;362;3;0;3;3;3;4;3;16;3;6;12;33;23;36;56;49;93;96;76;41;68;52;39;18;24;9;12;20;3;3;0;0;3;9;44;33;59;479;109;65;6
200612;05010209;05;01;02;09;2;420;214;206;3;3;0;3;0;0;6;14;9;9;6;9;13;21;16;19;29;43;41;53;24;46;12;3;7;3;15;7;6;0;0;0;3;6;44;9;34;225;61;32;6
200612;05010310;05;01;03;10;2;353;186;167;0;0;0;0;0;8;0;9;12;6;0;9;9;27;9;14;36;41;37;31;31;18;19;3;7;6;12;3;3;0;3;0;0;0;35;9;36;199;40;28;6
200612;05010311;05;01;03;11;2;1095;556;539;6;3;6;12;11;6;12;42;19;44;15;59;38;78;18;55;123;111;108;76;64;58;30;14;12;19;29;12;12;3;0;0;6;32;138;59;116;555;102;72;15
200612;05010312;05;01;03;12;2;1512;832;680;12;12;3;6;7;12;9;27;31;36;16;64;57;69;64;70;179;133;155;109;102;92;64;27;24;41;54;21;9;3;4;0;12;28;131;64;126;812;183;140;16
200612;05010313;05;01;03;13;2;928;493;435;3;0;0;3;3;3;14;13;17;21;18;38;25;40;35;43;74;118;86;72;68;99;55;19;13;17;12;16;3;0;0;0;3;6;86;38;65;496;173;58;3
200612;05010314;05;01;03;14;2;1511;772;739;0;0;3;0;10;3;9;18;31;22;9;48;75;84;57;112;167;158;189;93;88;94;49;39;49;36;44;9;12;3;0;0;0;13;92;48;159;864;182;138;15
200612;05010339;05;01;03;39;2;62;38;24;0;0;0;0;0;0;0;0;0;0;0;3;3;3;4;0;6;12;3;6;3;10;3;0;3;0;3;0;0;0;0;0;0;0;0;3;6;34;13;6;0
200612;05020415;05;02;04;15;2;156;61;95;0;0;0;3;0;0;3;3;0;9;0;7;3;6;3;6;12;26;10;34;6;10;3;0;3;3;3;3;0;0;0;0;0;3;15;7;9;97;13;12;0
200612;05020416;05;02;04;16;2;30;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;9;0;6;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;21;3;0;0
200612;05020417;05;02;04;17;2;382;174;208;0;0;0;0;0;0;3;0;4;7;6;12;6;9;15;12;45;43;32;46;41;21;24;13;13;6;18;3;3;0;0;0;0;0;20;12;15;234;58;40;3
200612;05020418;05;02;04;18;2;195;95;100;0;3;0;3;0;0;0;6;0;0;0;6;6;7;10;9;21;19;20;10;12;24;13;3;0;3;11;3;3;3;0;0;0;6;6;6;13;101;40;17;6
200612;05020419;05;02;04;19;2;474;225;249;3;3;0;0;3;6;0;9;6;9;6;9;16;21;13;18;53;53;21;55;35;43;13;9;15;15;10;21;6;0;3;0;3;6;36;9;37;248;65;61;9
200612;05020420;05;02;04;20;2;45;21;24;0;0;0;0;0;0;3;9;6;0;0;0;0;6;0;0;3;3;6;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;18;0;6;15;6;0;0
200612;05020521;05;02;05;21;2;133;71;62;0;0;0;0;0;0;0;7;3;3;0;6;0;4;9;3;16;21;22;11;9;6;0;4;6;0;0;3;0;0;0;0;0;0;13;6;4;91;10;9;0
200612;05020522;05;02;05;22;2;590;288;302;3;0;0;3;0;0;6;16;13;16;6;28;25;37;12;31;56;73;62;50;48;22;21;3;9;19;6;12;6;3;4;0;3;3;57;28;62;332;46;46;13
200612;05020523;05;02;05;23;2;1635;802;833;3;3;9;27;9;13;16;38;58;51;12;71;42;76;81;90;205;183;155;100;95;93;38;35;25;28;36;15;16;6;6;0;3;48;188;71;118;909;166;104;28
200612;05020524;05;02;05;24;2;285;146;139;0;0;3;6;0;6;3;3;0;9;4;3;10;6;9;15;31;21;54;25;15;31;6;3;3;10;3;6;0;0;0;0;0;9;25;3;16;170;40;22;0
200612;05020625;05;02;06;25;2;735;390;345;3;3;7;0;0;9;3;9;6;9;4;24;18;41;17;60;81;100;79;46;71;40;19;21;18;11;12;18;6;0;0;0;3;10;40;24;59;454;80;59;6
200612;05020626;05;02;06;26;2;1966;1035;931;0;0;3;12;0;3;9;24;34;38;15;60;79;141;63;112;228;228;161;171;117;171;82;39;36;53;65;9;9;4;0;0;0;15;123;60;220;1080;292;163;13
200612;05020627;05;02;06;27;2;445;213;232;0;0;0;0;0;3;6;13;7;0;13;16;13;21;13;24;66;40;53;27;33;43;6;9;9;6;12;9;0;3;0;0;0;0;42;16;34;256;58;36;3
200612;05020628;05;02;06;28;2;161;66;95;0;0;0;0;3;0;3;3;10;3;0;12;3;3;9;10;9;15;16;6;12;13;3;9;0;10;0;3;6;0;0;0;0;3;19;12;6;77;25;13;6
200612;05020629;05;02;06;29;2;244;120;124;3;3;0;3;0;0;0;4;3;0;3;0;6;0;6;12;31;21;30;30;25;30;12;3;0;6;10;0;3;0;0;0;3;6;10;0;6;155;45;16;3
200612;05030730;05;03;07;30;2;348;164;184;0;0;0;9;0;3;3;3;0;6;7;12;13;18;15;19;60;40;43;21;16;18;6;6;6;15;9;0;0;0;0;0;0;9;22;12;31;214;30;30;0
200612;05030731;05;03;07;31;2;1312;633;679;6;0;3;7;9;6;9;32;32;29;9;43;38;88;34;84;179;138;128;111;94;86;41;22;15;18;25;10;10;3;3;0;6;19;117;43;126;768;149;68;16
200612;05030832;05;03;08;32;2;1742;858;884;6;3;6;15;9;9;10;28;31;34;15;48;54;73;64;102;186;192;143;112;139;187;54;48;29;46;45;24;15;3;6;6;6;33;127;48;127;938;289;144;30
200612;05030833;05;03;08;33;2;483;338;145;0;3;0;3;3;0;7;3;9;3;7;9;89;76;33;46;65;32;37;24;25;3;0;0;0;3;3;0;0;0;0;0;0;9;29;9;165;262;3;6;0
200612;05040934;05;04;09;34;2;155;74;81;0;0;0;0;0;0;4;3;3;0;3;6;3;10;0;3;13;22;12;19;12;12;12;0;0;3;9;3;0;3;0;0;0;0;13;6;13;81;24;15;3
200612;05040935;05;04;09;35;2;25;16;9;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;3;0;6;3;3;0;0;0;3;0;0;0;0;0;0;0;4;0;0;12;6;3;0
200612;05040936;05;04;09;36;2;246;90;156;0;0;0;0;0;0;0;3;3;9;0;3;3;9;6;22;18;27;35;31;21;21;10;4;9;6;0;6;0;0;0;0;0;0;15;3;12;160;35;21;0
200612;05040937;05;04;09;37;2;96;51;45;0;0;0;0;3;0;0;3;0;3;0;3;0;0;6;0;7;10;9;16;0;18;6;0;3;3;3;0;0;3;0;0;0;3;6;3;0;48;24;9;3
200612;05040938;05;04;09;38;2;109;48;61;0;0;0;0;0;3;0;0;3;0;0;0;9;3;0;9;13;9;6;10;13;12;3;3;3;0;3;4;0;3;0;0;0;0;6;0;12;60;18;10;3
200612;06010101;06;01;01;01;2;543;267;276;6;6;3;0;0;0;9;6;0;6;0;9;18;15;22;33;61;54;56;48;49;58;18;13;3;16;6;9;7;9;3;0;6;9;21;9;33;323;89;34;19
200612;06010102;06;01;01;02;2;1239;604;635;3;6;9;6;9;11;16;21;21;15;10;25;22;77;51;62;159;137;139;111;80;104;43;21;9;27;15;12;15;0;3;0;3;30;94;25;99;739;168;63;18
200612;06010103;06;01;01;03;2;857;437;420;3;4;0;13;0;3;0;6;7;12;6;25;28;52;18;62;124;118;69;71;62;67;43;6;22;6;12;3;6;3;0;6;3;17;34;25;80;524;116;43;15
200612;06010204;06;01;02;04;2;692;308;384;3;3;0;0;0;6;4;18;12;17;6;31;13;40;9;30;81;91;63;58;59;38;24;16;12;6;15;9;13;9;3;3;3;3;63;31;53;391;78;42;28
200612;06010205;06;01;02;05;2;915;433;482;6;3;0;6;0;3;3;18;15;18;0;22;21;24;45;72;105;131;118;80;58;48;21;21;19;18;18;12;7;3;0;0;6;9;57;22;45;609;90;67;10
200612;06010206;06;01;02;06;2;874;417;457;3;3;6;6;7;3;0;12;18;6;9;15;28;38;40;86;79;103;66;71;65;66;45;13;9;21;24;3;15;3;8;3;3;22;48;15;66;510;124;57;29
200612;06010207;06;01;02;07;2;1010;521;489;3;0;6;3;6;6;10;12;10;9;9;33;36;69;43;73;104;124;112;86;93;62;9;25;6;12;18;25;0;3;0;3;3;15;56;33;105;635;96;61;6
200612;06010208;06;01;02;08;2;736;378;358;0;0;0;9;0;0;3;3;15;12;8;24;3;37;42;46;112;83;70;52;56;73;39;6;10;18;9;3;0;0;0;3;0;9;41;24;40;461;118;40;3
200612;06010209;06;01;02;09;2;1115;531;584;0;0;0;3;3;0;16;6;3;16;6;32;52;64;49;72;139;149;133;93;63;82;33;19;17;29;18;9;3;0;3;3;0;6;47;32;116;698;134;73;9
200612;06010210;06;01;02;10;2;516;270;246;0;0;6;3;6;0;0;3;6;13;0;13;12;30;17;42;63;61;52;52;37;30;16;6;10;9;17;3;3;6;0;0;0;15;22;13;42;324;52;39;9
200612;06020301;06;02;03;01;2;413;181;232;0;0;0;3;0;0;3;6;3;13;3;12;9;21;12;34;37;54;26;35;40;37;7;3;13;6;12;15;9;0;0;0;0;3;28;12;30;238;47;46;9
200612;06020302;06;02;03;02;2;509;246;263;6;4;0;3;3;0;3;3;19;6;3;18;18;31;10;21;37;71;59;43;46;27;15;0;12;12;12;9;3;12;0;3;6;10;34;18;49;287;42;45;18
200612;06020303;06;02;03;03;2;656;314;342;0;3;3;4;0;3;4;6;9;7;3;22;43;28;28;21;102;82;65;56;33;49;12;10;6;27;14;13;0;0;0;3;0;10;32;22;71;387;71;60;3
200612;06020304;06;02;03;04;2;599;279;320;6;0;0;0;3;3;6;9;9;9;0;9;22;32;18;60;68;67;78;46;45;40;21;9;6;12;12;6;0;3;0;0;6;3;36;9;54;382;70;36;3
200612;06020305;06;02;03;05;2;1358;682;676;0;4;3;12;0;3;15;21;21;30;9;24;49;150;91;129;160;133;110;96;67;84;33;29;24;25;15;12;6;0;3;0;0;19;99;24;199;786;146;76;9
200612;06020306;06;02;03;06;2;381;208;173;0;0;6;0;0;0;0;0;3;3;4;9;22;7;16;16;58;37;43;19;36;19;9;21;9;10;7;18;3;6;0;0;0;6;10;9;29;225;49;44;9
200612;06020407;06;02;04;07;2;735;373;362;3;0;3;0;3;0;0;6;14;13;6;21;33;102;18;49;86;94;68;56;43;31;13;12;15;9;12;10;9;3;0;3;3;6;39;21;135;414;56;46;15
200612;06020408;06;02;04;08;2;477;234;243;0;0;3;0;0;6;6;6;13;3;0;16;15;24;22;24;64;60;54;42;31;21;13;12;14;12;6;3;4;3;0;0;0;3;34;16;39;297;46;35;7
200612;06020409;06;02;04;09;2;759;377;382;4;6;6;6;0;6;0;13;0;15;6;14;18;42;33;36;71;86;86;69;62;52;24;11;24;10;19;19;9;6;6;0;4;18;40;14;60;443;87;72;21
200612;06020410;06;02;04;10;2;462;231;231;0;0;3;3;3;0;0;9;3;3;0;15;22;12;21;15;46;39;47;47;59;43;34;10;0;3;10;6;6;3;0;0;0;9;15;15;34;274;87;19;9
200612;06020411;06;02;04;11;2;620;309;311;0;0;0;9;0;0;6;15;19;15;6;9;3;33;37;37;68;49;63;57;48;49;30;6;17;17;12;3;9;0;3;0;0;9;61;9;36;359;85;49;12
200612;06030501;06;03;05;01;2;384;184;200;0;0;3;0;3;3;0;3;12;3;0;4;12;16;23;22;28;55;47;43;30;27;6;9;12;10;3;7;3;0;0;0;0;6;21;4;28;248;42;32;3
200612;06030502;06;03;05;02;2;407;190;217;0;0;0;3;0;0;0;3;3;6;0;7;10;22;15;21;52;39;54;36;12;34;12;12;18;15;18;9;3;0;0;3;0;3;12;7;32;229;58;60;6
200612;06030503;06;03;05;03;2;1080;479;601;3;3;4;3;3;0;6;18;6;30;6;38;33;40;22;74;104;119;105;97;108;74;42;15;13;30;42;12;12;9;6;3;3;13;66;38;73;629;131;97;30
200612;06030504;06;03;05;04;2;905;429;476;3;0;0;3;6;0;6;17;9;9;15;27;24;49;30;27;113;87;92;108;89;75;33;22;19;6;10;6;14;6;0;0;3;9;56;27;73;546;130;41;20
200612;06030605;06;03;06;05;2;779;388;391;3;0;4;13;0;0;0;13;7;11;6;19;19;49;28;49;124;89;59;80;67;54;19;19;22;7;6;3;3;0;3;3;3;17;37;19;68;496;92;38;9
200612;06030606;06;03;06;06;2;609;309;300;3;0;0;0;3;0;7;16;13;4;0;10;19;31;31;39;70;59;69;47;39;45;32;27;18;6;12;0;6;3;0;0;3;3;40;10;50;354;104;36;9
200612;06030607;06;03;06;07;2;704;372;332;0;6;0;0;0;0;6;3;6;0;0;12;53;171;109;102;74;28;34;12;15;25;8;7;9;3;9;6;3;3;0;0;0;6;15;12;224;374;40;27;6
200612;06030608;06;03;06;08;2;776;376;400;3;3;6;7;7;15;6;12;8;9;9;22;30;39;26;38;76;100;79;79;50;50;12;3;9;15;28;13;9;0;3;10;3;23;59;22;69;448;65;65;22
200612;06030609;06;03;06;09;2;1086;531;555;0;3;0;6;4;3;6;16;3;6;0;30;15;83;31;70;130;147;130;79;68;93;40;12;21;43;16;6;6;6;13;0;0;13;34;30;98;655;145;86;25
200612;06030610;06;03;06;10;2;798;370;428;6;0;0;3;6;0;0;3;9;21;13;23;15;46;40;42;77;115;85;78;74;51;15;12;0;12;28;12;3;6;3;0;6;9;46;23;61;511;78;52;12
200612;06040701;06;04;07;01;2;834;391;443;0;0;3;6;9;3;3;6;17;7;10;12;24;33;21;39;79;107;104;62;86;72;30;21;3;25;12;18;10;6;6;0;0;18;46;12;57;498;123;58;22
200612;06040702;06;04;07;02;2;399;179;220;0;0;0;0;9;0;3;10;3;7;3;6;13;20;9;24;34;50;52;45;47;27;9;3;4;0;6;3;0;9;0;3;0;9;26;6;33;261;39;13;12
200612;06040703;06;04;07;03;2;1553;729;824;3;3;3;6;0;3;3;12;13;14;3;29;85;370;135;104;150;114;89;89;61;75;44;18;12;34;42;18;12;9;0;0;3;12;48;29;455;742;137;106;21
200612;06040804;06;04;08;04;2;589;240;349;3;0;0;7;0;3;6;9;9;16;9;0;12;44;24;15;59;75;52;32;49;49;27;18;10;30;3;9;16;0;0;3;3;7;52;0;56;306;94;52;19
200612;06040805;06;04;08;05;2;425;183;242;3;0;3;6;6;3;3;3;0;7;9;12;0;10;13;25;32;56;44;44;32;56;13;3;6;6;12;12;3;3;0;0;3;15;25;12;10;246;72;36;6
200612;06040806;06;04;08;06;2;401;182;219;0;3;0;0;0;0;0;6;0;4;0;0;9;32;6;9;31;38;56;45;42;41;27;13;9;9;9;9;0;3;0;0;0;3;10;0;41;227;81;36;3
200612;06040807;06;04;08;07;2;585;281;304;0;3;3;3;0;0;3;3;9;6;0;15;22;12;30;39;70;77;68;64;33;31;24;12;9;12;22;3;3;6;3;0;0;9;21;15;34;381;67;46;12
200612;06040808;06;04;08;08;2;481;206;275;0;6;0;12;9;0;9;21;9;9;9;21;9;15;9;18;51;63;70;62;19;30;6;0;6;6;6;3;0;3;0;0;0;27;57;21;24;292;36;21;3
200612;06040809;06;04;08;09;2;874;456;418;3;3;3;6;6;3;13;9;15;13;0;12;22;52;25;54;81;102;93;75;71;57;33;21;21;15;24;24;12;0;6;0;3;18;53;12;74;501;111;84;18
200612;06040810;06;04;08;10;2;938;418;520;0;0;0;3;3;6;0;12;10;9;6;29;43;86;55;74;70;91;85;70;73;51;41;12;9;31;21;12;18;9;0;9;0;6;43;29;129;518;104;73;36
200612;07010101;07;01;01;01;1;2235;1157;1078;3;0;12;13;9;12;15;24;24;9;9;34;62;117;51;124;244;271;253;223;227;153;72;46;26;50;57;37;19;9;21;9;3;34;93;34;179;1393;271;170;58
200612;07010102;07;01;01;02;1;5449;2846;2603;15;22;10;28;10;9;68;128;122;114;59;148;173;272;224;328;621;627;616;420;357;349;146;78;82;103;143;86;39;34;9;9;15;70;500;148;445;3193;573;414;91
200612;07010103;07;01;01;03;1;2128;1160;968;9;3;3;6;9;3;10;30;24;22;17;48;43;110;73;132;253;257;241;183;198;165;71;43;33;38;59;24;0;9;6;6;9;21;106;48;153;1337;279;154;21
200612;07010104;07;01;01;04;1;4992;2582;2410;9;3;21;32;29;15;37;107;132;122;51;157;151;253;169;311;567;538;496;368;345;298;193;79;97;115;137;93;39;13;6;9;9;85;464;157;404;2794;570;442;67
200612;07020201;07;02;02;01;1;1625;855;770;6;3;0;6;3;12;3;25;9;22;7;21;28;112;67;90;187;196;163;164;135;123;44;25;40;50;24;18;16;12;0;14;6;12;78;21;140;1002;192;132;42
200612;07020202;07;02;02;02;1;1962;1037;925;6;6;3;20;9;7;7;31;24;26;14;62;48;143;102;137;234;259;174;176;125;129;66;18;42;24;39;22;6;3;0;0;6;38;109;62;191;1207;213;127;9
200612;07020203;07;02;02;03;1;4619;2455;2164;9;3;18;31;18;13;38;59;49;81;44;136;142;287;177;287;550;547;532;335;322;283;146;104;71;103;115;65;22;10;13;9;9;70;284;136;429;2750;533;354;54
200612;07020204;07;02;02;04;1;2335;1267;1068;6;7;6;24;0;0;12;28;25;18;29;47;83;159;117;151;274;293;263;168;165;164;74;48;37;43;46;21;9;12;0;6;6;37;112;47;242;1431;286;147;27
200612;07030301;07;03;03;01;1;2851;1409;1442;3;6;13;12;6;6;9;31;25;47;15;69;54;148;112;200;330;349;303;248;260;222;85;61;30;48;68;37;30;9;6;9;3;37;133;69;202;1802;368;183;54
200612;07030302;07;03;03;02;1;1177;609;568;3;0;0;6;9;0;9;21;18;9;9;27;18;76;33;67;125;129;163;107;81;88;25;24;28;45;27;24;3;3;0;0;3;15;66;27;94;705;137;124;6
