ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;E_A;E_AM;E_AW;E_A00_01;E_A01_02;E_A02_03;E_A03_05;E_A05_06;E_A06_07;E_A07_08;E_A08_10;E_A10_12;E_A12_14;E_A14_15;E_A15_18;E_A18_21;E_A21_25;E_A25_27;E_A27_30;E_A30_35;E_A35_40;E_A40_45;E_A45_50;E_A50_55;E_A55_60;E_A60_63;E_A63_65;E_A65_67;E_A67_70;E_A70_75;E_A75_80;E_A80_85;E_A85_90;E_A90_95;E_A95_110;E_AU1;E_A1U6;E_A6U15;E_A15U18;E_A18U25;E_A25U55;E_A55U65;E_A65U80;E_A80U110
200112;04030519;04;03;05;19;1;1060;598;462;9;3;6;15;19;13;3;15;13;6;15;24;22;84;34;85;146;129;94;91;72;54;42;20;17;3;13;13;0;0;0;0;9;43;65;24;106;651;116;46;0
200112;04030620;04;03;06;20;1;1530;773;757;7;6;12;19;16;15;9;52;45;16;13;45;44;90;59;130;225;201;164;88;120;48;36;15;12;12;22;6;0;0;3;0;7;53;150;45;134;987;99;52;3
200112;04030621;04;03;06;21;1;811;443;368;6;3;12;19;9;3;7;12;9;21;10;12;22;57;25;70;132;85;82;55;46;51;19;3;16;3;16;0;6;0;0;0;6;43;62;12;79;495;73;35;6
200112;04030622;04;03;06;22;1;2168;1118;1050;6;19;18;31;9;18;15;32;21;47;27;63;65;119;101;171;255;239;190;174;182;143;68;22;35;38;15;30;9;0;3;3;6;77;160;63;184;1312;233;118;15
200112;04030623;04;03;06;23;1;1144;581;563;3;10;6;6;3;7;13;15;30;6;3;44;23;112;64;96;151;110;91;83;88;33;28;15;22;21;33;13;9;0;6;0;3;25;74;44;135;683;76;89;15
200112;04030724;04;03;07;24;1;1021;466;555;3;6;6;18;6;3;6;18;15;25;6;31;27;61;36;70;100;152;63;79;96;49;14;6;12;16;33;24;12;13;9;6;3;36;73;31;88;596;69;85;40
200112;04030725;04;03;07;25;1;2151;1162;989;12;10;9;15;10;15;15;18;32;33;9;44;76;206;113;158;256;253;219;177;153;110;61;31;40;13;29;19;6;9;0;0;12;44;122;44;282;1329;202;101;15
200112;04030726;04;03;07;26;1;1087;539;548;0;0;15;13;3;0;9;18;12;16;3;23;31;39;39;64;142;128;123;117;100;57;22;16;3;22;24;24;15;6;0;3;0;31;58;23;70;713;95;73;24
200112;04030827;04;03;08;27;1;2941;1590;1351;0;9;18;44;15;21;22;47;49;46;27;80;72;174;135;188;359;312;294;284;205;176;99;64;43;56;45;27;15;9;6;0;0;86;212;80;246;1777;339;171;30
200112;04030828;04;03;08;28;1;2144;1158;986;3;0;9;15;22;7;16;15;14;31;12;36;62;148;101;147;314;257;230;182;183;146;49;27;25;25;28;21;13;3;0;3;3;46;95;36;210;1414;222;99;19
200112;04030929;04;03;09;29;1;1337;762;575;3;9;6;22;20;6;19;13;3;20;3;35;41;66;49;115;158;161;145;120;106;66;40;13;19;24;12;18;9;9;3;4;3;57;64;35;107;854;119;73;25
200112;04030930;04;03;09;30;1;1285;701;584;6;13;10;21;9;7;6;9;22;21;6;6;31;77;27;82;153;184;119;98;114;85;33;36;13;30;27;18;16;3;3;0;6;53;71;6;108;777;154;88;22
200112;04030931;04;03;09;31;1;855;487;368;3;0;3;10;3;10;0;3;21;7;3;9;15;41;12;63;118;107;101;81;69;72;24;15;13;16;12;9;3;6;3;3;3;16;44;9;56;551;111;50;15
200112;04031032;04;03;10;32;1;2335;1163;1172;12;6;15;40;6;9;9;9;31;46;9;39;55;162;113;170;238;283;248;205;199;146;61;33;28;30;44;42;29;6;9;3;12;67;113;39;217;1456;240;144;47
200112;04041133;04;04;11;33;2;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
200112;04041134;04;04;11;34;2;639;306;333;0;3;3;6;3;12;6;3;15;6;0;9;21;36;21;31;55;72;77;66;74;37;22;9;13;9;15;9;0;3;3;0;0;15;42;9;57;396;68;46;6
200112;04041135;04;04;11;35;2;340;160;180;3;3;0;15;0;0;3;6;0;3;6;0;6;3;0;19;41;57;28;40;22;13;12;13;16;9;9;7;6;0;0;0;3;18;18;0;9;207;38;41;6
200112;04041136;04;04;11;36;2;418;196;222;3;6;0;3;3;0;3;6;15;6;6;3;24;31;16;6;31;37;43;56;50;27;6;3;3;0;6;16;9;0;0;0;3;12;36;3;55;239;36;25;9
200112;04041137;04;04;11;37;2;903;464;439;0;3;3;9;6;3;6;27;19;21;0;21;27;67;46;66;112;119;78;70;58;45;28;19;6;6;6;19;6;4;0;3;0;21;76;21;94;549;92;37;13
200112;04041238;04;04;12;38;2;474;198;276;0;0;9;9;0;10;6;3;3;9;6;10;22;26;15;30;59;50;47;48;35;28;6;4;9;0;9;12;3;3;3;0;0;18;37;10;48;284;38;30;9
200112;04041239;04;04;12;39;2;64;35;29;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;9;7;3;7;10;7;6;0;0;0;0;3;3;3;0;0;0;0;0;6;0;0;43;6;6;3
200112;04041240;04;04;12;40;2;183;87;96;0;0;0;0;3;0;0;0;3;3;0;9;3;12;3;0;12;31;28;20;30;16;3;0;3;0;4;0;0;0;0;0;0;3;6;9;15;124;19;7;0
200112;04041241;04;04;12;41;2;508;237;271;0;3;3;3;10;0;0;15;13;6;6;12;9;18;6;35;45;54;67;33;33;54;25;12;9;12;7;6;9;3;0;0;0;19;40;12;27;273;91;34;12
200112;04041342;04;04;13;42;2;615;318;297;4;0;6;3;4;9;7;6;3;9;3;18;9;40;17;40;75;80;53;72;63;28;6;6;12;6;18;9;6;0;0;3;4;13;37;18;49;400;40;45;9
200112;04041343;04;04;13;43;2;438;220;218;0;0;0;3;3;3;3;6;3;9;9;13;14;24;15;27;54;54;43;39;45;18;7;3;9;9;13;0;12;0;0;0;0;6;33;13;38;277;28;31;12
200112;04041344;04;04;13;44;2;1251;648;603;4;12;15;21;6;9;0;21;18;13;6;21;15;58;41;63;159;140;131;117;132;79;43;21;9;30;40;18;6;3;0;0;4;54;67;21;73;783;143;97;9
200112;04051445;04;05;14;45;1;823;437;386;3;0;3;6;6;6;3;9;9;10;9;22;15;40;44;55;139;114;99;53;74;27;22;9;9;4;9;12;6;3;3;0;3;15;46;22;55;578;58;34;12
200112;04051446;04;05;14;46;1;1618;807;811;0;12;12;17;6;15;9;28;22;12;6;31;45;104;69;111;150;180;187;177;140;84;51;19;22;24;18;27;25;6;9;0;0;47;92;31;149;1014;154;91;40
200112;04051447;04;05;14;47;1;998;512;486;0;3;12;12;9;0;12;16;6;28;6;21;30;76;45;56;118;104;111;101;68;54;33;9;10;23;15;10;0;7;3;0;0;36;68;21;106;603;96;58;10
200112;04051448;04;05;14;48;1;1638;888;750;3;3;9;15;6;3;3;17;18;18;12;30;32;74;48;107;223;197;184;124;150;136;39;37;16;37;28;30;30;6;0;3;3;33;71;30;106;1033;212;111;39
200112;04051549;04;05;15;49;1;626;304;322;9;6;6;9;12;12;6;15;10;19;6;22;12;46;21;46;87;71;40;60;35;24;15;10;9;0;9;6;0;3;0;0;9;33;68;22;58;360;49;24;3
200112;04051550;04;05;15;50;1;867;442;425;6;3;3;3;12;3;6;9;15;9;3;19;23;67;36;62;137;72;89;81;68;57;13;18;12;6;25;0;10;0;0;0;6;21;45;19;90;545;88;43;10
200112;04051551;04;05;15;51;1;634;320;314;0;3;0;9;10;0;12;6;6;9;3;9;35;43;33;37;78;73;64;51;53;30;24;9;13;6;0;6;3;6;0;3;0;22;36;9;78;389;63;25;12
200112;04051652;04;05;16;52;1;1456;771;685;0;7;0;18;6;12;6;21;9;15;12;24;34;110;60;90;177;220;122;114;121;99;51;24;24;22;34;9;6;9;0;0;0;31;75;24;144;904;174;89;15
200112;04051653;04;05;16;53;1;996;507;489;6;3;12;9;10;3;16;13;18;7;6;27;33;70;28;66;129;94;110;95;92;51;38;12;9;3;12;21;3;0;0;0;6;34;63;27;103;614;101;45;3
200112;04051654;04;05;16;54;1;444;227;217;0;0;3;9;0;6;3;15;3;3;0;6;9;27;27;33;49;58;40;58;27;24;9;13;0;3;16;0;3;0;0;0;0;12;30;6;36;292;46;19;3
200112;04051655;04;05;16;55;1;1098;512;586;6;6;9;16;19;7;15;6;19;28;15;24;24;66;56;71;142;112;119;106;63;56;21;19;18;16;15;15;3;6;0;0;6;50;90;24;90;669;96;64;9
200112;04051656;04;05;16;56;1;863;459;404;0;12;3;10;3;0;6;15;9;12;6;32;34;51;28;55;114;97;67;67;97;55;15;18;12;3;18;18;6;0;0;0;0;28;48;32;85;525;88;51;6
200112;04061757;04;06;17;57;2;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
200112;05010101;05;01;01;01;2;759;410;349;0;9;6;22;13;7;0;16;10;16;10;22;28;45;48;69;82;78;51;66;52;33;25;0;0;21;15;12;3;0;0;0;0;50;59;22;73;446;58;48;3
200112;05010102;05;01;01;02;2;421;224;197;0;0;0;6;6;3;3;3;3;3;0;7;12;31;6;47;45;54;30;47;24;39;9;3;3;3;12;15;7;0;0;0;0;12;15;7;43;253;51;33;7
200112;05010103;05;01;01;03;2;387;172;215;0;0;0;9;0;3;0;3;12;0;9;3;15;20;13;27;39;43;48;46;27;30;10;9;9;0;9;0;3;0;0;0;0;9;27;3;35;243;49;18;3
200112;05010204;05;01;02;04;2;278;123;155;0;0;4;16;0;6;0;9;6;12;0;12;6;16;12;18;19;33;22;13;16;20;6;6;3;0;3;9;3;4;4;0;0;20;33;12;22;133;32;15;11
200112;05010205;05;01;02;05;2;94;43;51;0;0;7;4;0;0;0;4;4;3;0;3;3;0;6;4;9;9;22;3;6;0;3;4;0;0;0;0;0;0;0;0;0;11;11;3;3;59;7;0;0
200112;05010206;05;01;02;06;2;830;428;402;0;10;6;15;11;6;9;16;30;18;12;29;42;55;30;41;87;77;67;55;83;33;19;12;13;18;24;6;0;0;6;0;0;42;91;29;97;440;64;61;6
200112;05010207;05;01;02;07;2;1378;723;655;10;3;3;45;9;24;24;49;25;52;18;57;58;80;60;114;166;137;106;93;86;68;42;17;13;6;10;3;0;0;0;0;10;60;192;57;138;762;127;32;0
200112;05010208;05;01;02;08;2;799;443;356;0;3;13;12;6;3;9;9;24;18;6;21;24;49;22;55;125;76;39;61;71;55;31;3;19;4;26;6;9;0;0;0;0;34;69;21;73;449;89;55;9
200112;05010209;05;01;02;09;2;334;167;167;3;0;7;0;0;0;3;7;11;6;0;10;19;37;9;6;43;24;30;24;33;28;7;3;0;18;3;3;0;0;0;0;3;7;27;10;56;169;38;24;0
200112;05010310;05;01;03;10;2;367;179;188;0;0;3;3;6;12;0;3;3;9;6;18;19;39;0;24;42;47;15;28;20;21;18;3;0;9;3;10;3;3;0;0;0;12;33;18;58;176;42;22;6
200112;05010311;05;01;03;11;2;1167;605;562;7;9;21;31;18;15;24;36;40;51;27;53;49;75;34;78;109;136;91;80;61;46;15;12;16;21;12;0;0;0;0;0;7;79;193;53;124;589;73;49;0
200112;05010312;05;01;03;12;2;1606;879;727;6;13;20;28;25;9;22;35;33;53;18;73;49;108;60;128;162;128;110;97;124;112;58;34;31;43;18;6;3;0;0;0;6;86;170;73;157;809;204;98;3
200112;05010313;05;01;03;13;2;858;458;400;6;0;4;24;10;7;13;21;21;15;6;30;28;50;29;52;93;87;55;61;97;57;21;12;13;22;15;6;0;3;0;0;6;38;83;30;78;474;90;56;3
200112;05010314;05;01;03;14;2;1589;852;737;6;0;16;32;12;23;19;36;41;25;9;43;67;83;68;106;194;184;144;108;108;96;73;30;30;15;12;6;3;0;0;0;6;60;153;43;150;912;199;63;3
200112;05010339;05;01;03;39;2;66;32;34;0;0;0;0;0;0;6;0;3;0;0;4;9;4;3;3;3;3;4;3;12;6;3;0;0;0;0;0;0;0;0;0;0;0;9;4;13;31;9;0;0
200112;05020415;05;02;04;15;2;103;58;45;0;0;0;0;0;0;0;9;4;0;0;6;6;9;3;0;6;19;25;6;7;0;0;0;0;0;0;0;0;3;0;0;0;0;13;6;15;66;0;0;3
200112;05020416;05;02;04;16;2;29;13;16;0;0;0;0;0;0;0;0;0;0;0;0;3;7;3;0;0;4;3;3;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;10;13;3;3;0
200112;05020417;05;02;04;17;2;322;145;177;0;0;4;9;0;0;0;3;9;4;3;21;9;15;6;28;30;33;27;36;27;22;6;6;0;6;9;3;6;0;0;0;0;13;19;21;24;187;34;18;6
200112;05020418;05;02;04;18;2;194;106;88;0;0;3;6;3;0;0;0;3;3;3;6;3;18;3;24;24;6;11;13;19;21;3;3;9;0;3;4;3;0;0;0;0;12;9;6;21;100;27;16;3
200112;05020419;05;02;04;19;2;534;267;267;0;3;0;15;10;3;10;9;9;9;10;27;12;34;9;31;55;42;74;46;30;39;15;9;3;6;9;9;3;3;0;0;0;28;50;27;46;287;63;27;6
200112;05020420;05;02;04;20;2;22;9;13;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;6;3;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;3;0;3;9;7;0;0
200112;05020521;05;02;05;21;2;106;52;54;0;0;0;0;0;0;3;4;0;6;0;0;0;4;7;9;32;17;6;0;3;3;3;3;0;0;6;0;0;0;0;0;0;0;13;0;4;74;9;6;0
200112;05020522;05;02;05;22;2;741;375;366;0;0;6;27;3;18;12;19;18;27;16;36;24;22;35;36;105;68;63;55;52;16;24;18;3;9;20;6;3;0;0;0;0;36;110;36;46;414;58;38;3
200112;05020523;05;02;05;23;2;1644;837;807;6;6;18;57;32;40;30;45;46;51;21;71;74;82;83;104;186;175;127;99;107;64;24;13;12;28;13;18;12;0;0;0;6;113;233;71;156;881;101;71;12
200112;05020524;05;02;05;24;2;303;168;135;0;3;3;3;0;7;7;19;3;3;0;3;9;13;13;6;21;40;31;25;41;16;16;6;3;3;3;6;0;0;0;0;0;9;39;3;22;177;38;15;0
200112;05020625;05;02;06;25;2;728;386;342;0;3;0;16;9;9;4;19;22;17;12;18;22;43;25;56;73;67;70;49;53;47;24;21;9;3;15;16;3;3;0;0;0;28;83;18;65;393;92;43;6
200112;05020626;05;02;06;26;2;2030;1083;947;9;6;18;28;25;6;16;51;52;45;18;45;69;131;69;150;232;213;164;145;178;125;59;40;43;37;27;19;6;4;0;0;9;77;188;45;200;1151;224;126;10
200112;05020627;05;02;06;27;2;445;213;232;3;3;7;6;6;6;12;9;9;9;10;18;27;18;6;27;45;53;39;38;40;12;9;3;3;12;12;0;3;0;0;0;3;22;55;18;45;248;24;27;3
200112;05020628;05;02;06;28;2;172;78;94;3;0;0;3;0;3;0;6;6;6;3;6;9;9;13;3;19;16;19;9;9;9;6;6;0;6;3;0;0;0;0;0;3;3;24;6;18;88;21;9;0
200112;05020629;05;02;06;29;2;269;151;118;3;0;3;0;0;0;3;3;6;6;6;6;0;10;3;18;36;30;36;20;26;24;0;12;3;0;3;9;0;3;0;0;3;3;24;6;10;169;36;15;3
200112;05030730;05;03;07;30;2;299;149;150;0;3;3;7;4;3;3;12;3;12;10;7;12;13;15;34;31;43;21;12;12;18;6;6;3;3;0;3;0;0;0;0;0;17;43;7;25;168;30;9;0
200112;05030731;05;03;07;31;2;1192;579;613;6;6;15;28;9;18;13;22;31;31;15;35;46;92;56;78;144;136;86;87;95;45;27;12;10;12;18;12;0;7;0;0;6;58;130;35;138;682;84;52;7
200112;05030832;05;03;08;32;2;1701;840;861;3;9;16;28;18;15;21;28;47;41;16;51;58;136;67;83;185;155;118;138;196;100;48;33;27;21;28;6;6;3;0;0;3;71;168;51;194;942;181;82;9
200112;05030833;05;03;08;33;2;495;308;187;7;3;7;12;6;6;6;18;18;13;12;10;36;76;37;34;51;54;28;27;9;12;0;0;7;0;3;3;0;0;0;0;7;28;73;10;112;240;12;13;0
200112;05040934;05;04;09;34;2;169;80;89;0;0;0;0;4;3;3;0;6;3;0;0;3;15;7;9;22;15;21;12;3;22;9;3;0;3;6;0;0;0;0;0;0;4;15;0;18;89;34;9;0
200112;05040935;05;04;09;35;2;15;9;6;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;9;0;0;0
200112;05040936;05;04;09;36;2;225;100;125;0;0;3;0;0;3;0;0;3;10;3;0;4;17;9;12;15;32;30;23;24;12;6;6;3;3;7;0;0;0;0;0;0;3;19;0;21;145;24;13;0
200112;05040937;05;04;09;37;2;109;56;53;0;0;0;3;0;0;3;0;0;0;0;3;6;3;3;6;9;12;19;6;16;6;7;0;0;0;3;0;4;0;0;0;0;3;3;3;9;71;13;3;4
200112;05040938;05;04;09;38;2;104;49;55;0;0;3;3;0;0;0;3;0;0;0;0;0;7;3;9;12;18;12;9;6;6;4;3;3;3;0;0;0;0;0;0;0;6;3;0;7;69;13;6;0
200112;06010101;06;01;01;01;2;469;209;260;0;3;9;3;3;0;4;0;10;6;3;6;6;39;16;36;63;39;46;46;67;30;12;3;0;10;3;6;0;0;0;0;0;18;23;6;45;313;45;19;0
200112;06010102;06;01;01;02;2;1160;604;556;6;3;10;28;12;9;9;9;18;31;7;28;49;64;57;64;151;137;123;92;113;57;28;9;13;6;12;6;9;0;0;0;6;53;83;28;113;737;94;37;9
200112;06010103;06;01;01;03;2;778;407;371;3;0;4;6;6;3;9;21;18;6;3;12;33;46;19;62;99;96;80;60;69;47;12;13;9;9;12;12;3;3;3;0;3;16;60;12;79;485;72;42;9
200112;06010204;06;01;02;04;2;606;291;315;0;0;3;6;6;3;7;6;13;24;9;25;21;33;30;33;59;59;67;55;40;33;21;6;3;13;15;6;4;3;0;3;0;15;62;25;54;343;60;37;10
200112;06010205;06;01;02;05;2;888;444;444;0;4;12;28;9;16;3;9;19;15;9;25;12;36;39;86;133;123;65;76;50;43;23;12;3;6;15;6;3;4;4;0;0;53;71;25;48;572;78;30;11
200112;06010206;06;01;02;06;2;832;408;424;9;6;3;15;6;6;6;16;18;3;9;21;32;64;30;39;112;92;65;68;45;42;22;22;18;9;18;21;12;3;0;0;9;30;58;21;96;451;86;66;15
200112;06010207;06;01;02;07;2;841;421;420;0;0;0;10;10;10;10;19;18;16;7;22;26;46;55;58;112;95;96;63;74;43;18;6;6;9;3;3;6;0;0;0;0;20;80;22;72;553;67;21;6
200112;06010208;06;01;02;08;2;795;422;373;0;7;9;6;3;3;9;16;12;20;3;25;34;60;17;64;98;106;73;68;60;40;12;17;0;6;3;12;6;0;6;0;0;25;63;25;94;486;69;21;12
200112;06010209;06;01;02;09;2;1061;525;536;9;0;9;18;10;3;6;24;24;25;19;19;41;72;37;73;132;141;102;70;67;64;19;16;19;21;12;6;3;0;0;0;9;37;101;19;113;622;99;58;3
200112;06010210;06;01;02;10;2;517;269;248;3;0;3;9;3;4;9;6;6;11;4;19;6;30;24;24;59;53;52;51;42;16;15;20;6;15;12;9;6;0;0;0;3;15;40;19;36;305;51;42;6
200112;06020301;06;02;03;01;2;361;173;188;0;0;3;3;3;0;6;6;3;7;0;12;9;18;18;18;46;51;42;30;19;18;6;6;9;6;16;6;0;0;0;0;0;9;22;12;27;224;30;37;0
200112;06020302;06;02;03;02;2;461;231;230;3;3;0;0;9;3;0;13;12;7;3;18;15;27;18;31;34;42;49;41;22;29;15;18;12;9;18;3;0;0;4;3;3;12;38;18;42;237;62;42;7
200112;06020303;06;02;03;03;2;613;335;278;3;0;3;10;6;6;6;3;12;22;6;19;31;29;15;45;86;84;52;49;51;33;15;9;6;6;6;0;0;0;0;0;3;19;55;19;60;382;57;18;0
200112;06020304;06;02;03;04;2;570;265;305;3;3;9;13;12;9;3;7;6;9;6;15;10;40;26;39;73;55;34;65;39;36;9;6;9;9;9;3;6;0;7;0;3;37;40;15;50;331;51;30;13
200112;06020305;06;02;03;05;2;1261;623;638;6;0;6;22;12;10;16;29;27;22;22;27;64;123;67;112;154;98;96;86;99;60;33;15;0;18;9;6;7;9;6;0;6;40;126;27;187;712;108;33;22
200112;06020306;06;02;03;06;2;390;197;193;0;0;0;0;3;3;0;12;3;9;3;16;6;27;15;24;49;51;43;24;25;15;18;13;6;4;12;3;3;3;0;0;0;3;30;16;33;231;46;25;6
200112;06020407;06;02;04;07;2;676;344;332;3;4;6;9;6;3;9;18;16;20;9;34;21;32;37;51;89;66;50;46;42;39;21;12;0;18;12;3;0;0;0;0;3;25;75;34;53;381;72;33;0
200112;06020408;06;02;04;08;2;410;227;183;3;0;3;6;3;3;0;0;0;7;0;12;19;24;18;36;52;77;28;19;27;43;6;6;3;3;3;6;0;3;0;0;3;12;10;12;43;257;55;15;3
200112;06020409;06;02;04;09;2;750;359;391;6;3;10;11;3;3;6;13;18;9;0;27;22;30;26;59;83;94;82;89;40;31;24;9;9;6;15;3;9;6;4;0;6;27;49;27;52;473;64;33;19
200112;06020410;06;02;04;10;2;508;259;249;3;0;3;15;0;6;7;0;6;3;9;8;7;34;18;31;63;46;54;42;54;49;18;3;3;6;7;6;7;0;0;0;3;18;31;8;41;308;70;22;7
200112;06020411;06;02;04;11;2;645;329;316;0;0;9;12;9;4;7;21;9;18;6;9;31;36;18;34;63;71;62;68;56;30;22;7;19;6;6;9;0;3;0;0;0;30;65;9;67;372;59;40;3
200112;06030501;06;03;05;01;2;377;167;210;0;0;3;6;0;0;3;6;6;3;0;9;21;22;12;18;52;47;45;33;33;24;9;6;6;4;3;6;0;0;0;0;0;9;18;9;43;240;39;19;0
200112;06030502;06;03;05;02;2;422;198;224;0;6;6;3;3;7;3;6;3;9;0;9;12;31;22;15;54;56;36;27;36;18;16;3;9;10;13;3;6;0;0;0;0;18;28;9;43;246;37;35;6
200112;06030503;06;03;05;03;2;1230;609;621;3;9;3;19;16;9;13;19;25;39;6;43;27;78;51;64;112;154;141;112;85;70;33;21;12;16;20;15;9;3;0;3;3;47;111;43;105;719;124;63;15
200112;06030504;06;03;05;04;2;798;388;410;0;0;0;9;6;9;3;15;18;27;14;15;28;42;22;54;101;63;87;70;71;62;31;9;3;12;9;12;3;0;0;3;0;15;86;15;70;468;102;36;6
200112;06030605;06;03;06;05;2;740;353;387;3;3;6;6;6;13;9;6;10;12;6;25;38;31;38;68;99;65;62;62;79;46;19;9;4;0;6;3;3;0;3;0;3;21;56;25;69;473;74;13;6
200112;06030606;06;03;06;06;2;570;302;268;6;3;6;9;6;6;3;12;21;12;0;3;12;40;28;23;70;75;63;36;33;40;21;13;0;14;3;6;3;3;0;0;6;24;54;3;52;328;74;23;6
200112;06030607;06;03;06;07;2;500;255;245;0;0;0;6;3;0;3;0;3;6;3;9;40;134;54;58;48;24;18;24;25;6;9;0;0;12;9;3;3;0;0;0;0;9;15;9;174;251;15;24;3
200112;06030608;06;03;06;08;2;808;466;342;3;6;7;13;0;6;10;16;6;15;19;46;40;53;34;52;85;116;93;63;54;19;15;6;0;9;4;12;0;3;3;0;3;26;72;46;93;497;40;25;6
200112;06030609;06;03;06;09;2;959;463;496;0;0;6;9;9;0;0;21;16;13;8;27;36;69;28;67;115;122;87;76;62;69;21;15;13;15;19;12;3;12;9;0;0;24;58;27;105;557;105;59;24
200112;06030610;06;03;06;10;2;796;358;438;3;3;6;9;0;6;12;23;24;15;3;25;37;35;19;36;117;76;83;70;68;39;18;12;21;6;9;6;9;0;3;3;3;18;83;25;72;469;69;42;15
200112;06040701;06;04;07;01;2;811;391;420;0;9;3;9;12;6;12;15;21;18;0;12;20;31;28;39;115;83;69;75;82;40;27;12;12;15;18;12;6;10;0;0;0;33;72;12;51;491;79;57;16
200112;06040702;06;04;07;02;2;415;182;233;3;0;0;9;4;0;3;6;6;0;9;19;18;41;9;13;53;43;56;48;38;13;3;3;3;6;6;0;0;0;0;3;3;13;24;19;59;260;19;15;3
200112;06040703;06;04;07;03;2;936;465;471;0;0;3;13;3;9;12;9;15;18;3;12;31;70;49;69;105;107;91;58;70;66;25;21;15;9;26;12;12;0;3;0;0;19;66;12;101;549;112;62;15
200112;06040804;06;04;08;04;2;553;234;319;0;0;3;9;6;0;3;3;6;3;0;6;12;37;27;41;64;60;48;43;39;59;15;21;6;9;9;15;6;3;0;0;0;18;15;6;49;322;95;39;9
200112;06040805;06;04;08;05;2;397;175;222;0;0;0;3;0;7;6;3;6;3;3;9;12;9;13;12;61;57;47;32;52;21;16;9;3;0;3;3;4;3;0;0;0;3;28;9;21;274;46;9;7
200112;06040806;06;04;08;06;2;350;147;203;0;0;0;0;0;3;3;3;6;9;0;3;12;29;12;12;43;37;33;49;32;15;6;6;13;3;12;6;0;0;3;0;0;0;24;3;41;218;27;34;3
200112;06040807;06;04;08;07;2;534;261;273;0;0;0;12;3;6;3;9;12;12;7;6;18;46;15;39;63;51;57;34;49;33;20;3;6;0;9;12;3;6;0;0;0;15;49;6;64;308;56;27;9
200112;06040808;06;04;08;08;2;497;265;232;3;3;9;15;9;6;3;12;12;6;9;35;28;18;9;28;64;67;72;27;30;3;6;10;6;3;4;0;0;0;0;0;3;36;48;35;46;297;19;13;0
200112;06040809;06;04;08;09;2;777;366;411;3;0;3;12;6;6;6;3;7;16;6;16;15;42;41;51;98;89;62;55;60;64;18;12;12;22;19;15;3;12;3;0;3;21;44;16;57;456;94;68;18
200112;06040810;06;04;08;10;2;876;397;479;0;0;6;15;0;3;6;13;11;9;6;31;58;99;27;47;87;69;88;89;60;55;19;16;13;6;10;21;3;3;6;0;0;21;48;31;157;467;90;50;12
200112;07010101;07;01;01;01;1;2054;1076;978;7;9;16;21;17;16;23;18;36;40;12;28;35;99;73;146;243;249;193;227;159;121;64;38;18;52;39;21;12;12;4;6;7;63;145;28;134;1290;223;130;34
200112;07010102;07;01;01;02;1;5813;3039;2774;21;33;61;124;83;67;61;171;126;144;57;216;234;352;233;391;677;626;498;405;379;266;136;77;67;81;110;50;49;12;6;0;21;301;626;216;586;3209;479;308;67
200112;07010103;07;01;01;03;1;2007;1073;934;0;6;15;46;18;18;10;34;41;22;15;43;92;133;82;152;227;255;188;188;159;97;61;12;27;19;18;10;9;10;0;0;0;85;140;43;225;1251;170;74;19
200112;07010104;07;01;01;04;1;5083;2726;2357;24;25;53;145;58;71;61;108;119;106;61;184;195;350;210;341;555;502;400;340;348;253;147;92;61;118;90;42;9;9;6;0;24;281;526;184;545;2696;492;311;24
200112;07020201;07;02;02;01;1;1511;745;766;6;6;10;9;6;0;6;21;18;18;16;29;29;104;65;95;259;172;136;116;120;101;42;34;15;15;21;15;9;6;3;9;6;31;79;29;133;963;177;66;27
200112;07020202;07;02;02;02;1;2156;1142;1014;24;7;13;46;28;21;39;37;46;43;24;47;74;170;79;172;276;228;185;151;142;122;48;28;29;26;25;16;3;3;0;4;24;94;210;47;244;1233;198;96;10
200112;07020203;07;02;02;03;1;5129;2704;2425;27;26;41;101;37;47;62;107;128;152;60;167;213;295;206;322;673;586;434;398;302;291;136;78;58;57;74;24;6;15;6;0;27;205;556;167;508;2921;505;213;27
200112;07020204;07;02;02;04;1;2804;1544;1260;19;9;31;42;28;20;32;66;52;55;24;81;88;195;138;204;405;328;222;184;173;136;82;41;36;40;43;12;12;3;3;0;19;110;249;81;283;1654;259;131;18
200112;07030301;07;03;03;01;1;2682;1343;1339;3;6;9;30;18;15;9;42;34;42;15;48;82;182;112;192;372;314;251;257;234;162;56;34;37;31;45;18;19;7;6;0;3;63;157;48;264;1732;252;131;32
200112;07030302;07;03;03;02;1;1084;562;522;0;6;13;15;13;7;12;18;6;9;0;44;46;62;33;84;112;124;100;91;91;58;43;30;24;9;16;6;3;0;6;3;0;47;52;44;108;635;131;55;12
